fecha,t_nac_media,t_nac_max,t_nac_min,sensacion_nac,ciudades_usadas,HDD,CDD,año,mes,fuente
2022-04-25,9.35083822952444,13.322554653568222,5.003331877848554,13.162969236010529,3,8.64916177047556,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-04-26,10.104504025195958,14.033083197713832,6.164308953504149,14.048856916433824,3,7.895495974804042,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-04-27,9.447829795288591,11.890892085904824,7.297281767390116,11.173329360594517,3,8.552170204711409,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-04-28,9.597256548935395,12.099435747119394,7.223862437633969,11.44507948002921,3,8.402743451064605,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-04-29,10.802229566221918,15.276449125641623,6.635344944153233,15.05563477502085,3,7.197770433778082,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-04-30,11.58622961029969,15.988663759370258,7.666295621355404,16.187975715672657,3,6.413770389700311,0.0,2022,4,Open-Meteo (ERA5) + INE Padrón
2022-05-01,11.837352124238711,15.62030786372714,7.941344870231135,15.325802014583774,3,6.162647875761289,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-02,10.376008060952213,12.527823485509547,8.312744955907306,12.147017048226363,3,7.623991939047787,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-03,9.70042360575922,12.157502088528828,7.832463199077489,10.872922226607042,3,8.29957639424078,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-04,10.315992316922857,13.610012260278328,7.444130413272735,11.880560812748211,3,7.684007683077143,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-05,11.128841251606715,15.250625158261013,7.1822105439082335,14.684561065736258,3,6.8711587483932846,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-06,11.048415863223,15.711776691214771,6.469543889179297,15.125589184370664,3,6.951584136777001,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-07,11.79159661859205,16.525690253325518,7.711750835698496,16.003049642361677,3,6.208403381407949,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-08,12.357660711116804,16.962737236557828,7.587956173378999,16.554893642860307,3,5.642339288883196,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-09,12.86837107033458,17.134046968539717,8.087895262259302,17.143725488913176,3,5.131628929665419,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-10,13.678821749488112,18.294409400319612,8.522515867424161,18.172998932261876,3,4.321178250511888,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-11,14.26442273499364,18.604688968182963,9.477825643483826,18.365004538633134,3,3.7355772650063592,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-12,13.902620876977789,17.25492512288401,9.942042246019628,17.272716513117615,3,4.097379123022211,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-13,13.950107824103059,18.1493865498973,8.94212392190245,18.06724174385442,3,4.049892175896941,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-14,14.318889655658474,18.362552075477677,10.461111558775988,18.4313475034189,3,3.6811103443415263,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
