value,percentage,datetime,region,geo_id,year_requested,datetime_spain
3305940.578,1,2015-12-31 23:00:00+00:00,Andalucía,4,2016,2016-01-01 00:00:00+01:00
3139510.291,1,2016-01-31 23:00:00+00:00,Andalucía,4,2016,2016-02-01 00:00:00+01:00
3255476.096,1,2016-02-29 23:00:00+00:00,Andalucía,4,2016,2016-03-01 00:00:00+01:00
2978747.302,1,2016-03-31 22:00:00+00:00,Andalucía,4,2016,2016-04-01 00:00:00+02:00
2996114.645,1,2016-04-30 22:00:00+00:00,Andalucía,4,2016,2016-05-01 00:00:00+02:00
3232491.773,1,2016-05-31 22:00:00+00:00,Andalucía,4,2016,2016-06-01 00:00:00+02:00
3794551.34,1,2016-06-30 22:00:00+00:00,Andalucía,4,2016,2016-07-01 00:00:00+02:00
3826430.741,1,2016-07-31 22:00:00+00:00,Andalucía,4,2016,2016-08-01 00:00:00+02:00
3370542.116,1,2016-08-31 22:00:00+00:00,Andalucía,4,2016,2016-09-01 00:00:00+02:00
3070716.497,1,2016-09-30 22:00:00+00:00,Andalucía,4,2016,2016-10-01 00:00:00+02:00
3123624.236,1,2016-10-31 23:00:00+00:00,Andalucía,4,2016,2016-11-01 00:00:00+01:00
3395895.532,1,2016-11-30 23:00:00+00:00,Andalucía,4,2016,2016-12-01 00:00:00+01:00
3630139.835,1,2016-12-31 23:00:00+00:00,Andalucía,4,2017,2017-01-01 00:00:00+01:00
3055225.208,1,2017-01-31 23:00:00+00:00,Andalucía,4,2017,2017-02-01 00:00:00+01:00
3200360.441,1,2017-02-28 23:00:00+00:00,Andalucía,4,2017,2017-03-01 00:00:00+01:00
2926812.041,1,2017-03-31 22:00:00+00:00,Andalucía,4,2017,2017-04-01 00:00:00+02:00
3064661.115,1,2017-04-30 22:00:00+00:00,Andalucía,4,2017,2017-05-01 00:00:00+02:00
3513624.19,1,2017-05-31 22:00:00+00:00,Andalucía,4,2017,2017-06-01 00:00:00+02:00
3762105.389,1,2017-06-30 22:00:00+00:00,Andalucía,4,2017,2017-07-01 00:00:00+02:00
3897918.111,1,2017-07-31 22:00:00+00:00,Andalucía,4,2017,2017-08-01 00:00:00+02:00
3269767.622,1,2017-08-31 22:00:00+00:00,Andalucía,4,2017,2017-09-01 00:00:00+02:00
3139871.264,1,2017-09-30 22:00:00+00:00,Andalucía,4,2017,2017-10-01 00:00:00+02:00
3137597.193,1,2017-10-31 23:00:00+00:00,Andalucía,4,2017,2017-11-01 00:00:00+01:00
3567152.647,1,2017-11-30 23:00:00+00:00,Andalucía,4,2017,2017-12-01 00:00:00+01:00
3647455.25,1,2017-12-31 23:00:00+00:00,Andalucía,4,2018,2018-01-01 00:00:00+01:00
3314118.179,1,2018-01-31 23:00:00+00:00,Andalucía,4,2018,2018-02-01 00:00:00+01:00
3420195.699,1,2018-02-28 23:00:00+00:00,Andalucía,4,2018,2018-03-01 00:00:00+01:00
3046257.009,1,2018-03-31 22:00:00+00:00,Andalucía,4,2018,2018-04-01 00:00:00+02:00
3034386.929,1,2018-04-30 22:00:00+00:00,Andalucía,4,2018,2018-05-01 00:00:00+02:00
3159186.964,1,2018-05-31 22:00:00+00:00,Andalucía,4,2018,2018-06-01 00:00:00+02:00
3478781.369,1,2018-06-30 22:00:00+00:00,Andalucía,4,2018,2018-07-01 00:00:00+02:00
3903582.791,1,2018-07-31 22:00:00+00:00,Andalucía,4,2018,2018-08-01 00:00:00+02:00
3397077.507,1,2018-08-31 22:00:00+00:00,Andalucía,4,2018,2018-09-01 00:00:00+02:00
3130157.324,1,2018-09-30 22:00:00+00:00,Andalucía,4,2018,2018-10-01 00:00:00+02:00
3188665.788,1,2018-10-31 23:00:00+00:00,Andalucía,4,2018,2018-11-01 00:00:00+01:00
3391917.149,1,2018-11-30 23:00:00+00:00,Andalucía,4,2018,2018-12-01 00:00:00+01:00
3668893.328,1,2018-12-31 23:00:00+00:00,Andalucía,4,2019,2019-01-01 00:00:00+01:00
3152278.091,1,2019-01-31 23:00:00+00:00,Andalucía,4,2019,2019-02-01 00:00:00+01:00
3216356.36,1,2019-02-28 23:00:00+00:00,Andalucía,4,2019,2019-03-01 00:00:00+01:00
3029639.973,1,2019-03-31 22:00:00+00:00,Andalucía,4,2019,2019-04-01 00:00:00+02:00
3154123.467,1,2019-04-30 22:00:00+00:00,Andalucía,4,2019,2019-05-01 00:00:00+02:00
3181997.313,1,2019-05-31 22:00:00+00:00,Andalucía,4,2019,2019-06-01 00:00:00+02:00
3676269.543,1,2019-06-30 22:00:00+00:00,Andalucía,4,2019,2019-07-01 00:00:00+02:00
3786647.665,1,2019-07-31 22:00:00+00:00,Andalucía,4,2019,2019-08-01 00:00:00+02:00
3261926.084,1,2019-08-31 22:00:00+00:00,Andalucía,4,2019,2019-09-01 00:00:00+02:00
3143205.713,1,2019-09-30 22:00:00+00:00,Andalucía,4,2019,2019-10-01 00:00:00+02:00
3215694.404,1,2019-10-31 23:00:00+00:00,Andalucía,4,2019,2019-11-01 00:00:00+01:00
3383670.228,1,2019-11-30 23:00:00+00:00,Andalucía,4,2019,2019-12-01 00:00:00+01:00
3648510.198,1,2019-12-31 23:00:00+00:00,Andalucía,4,2020,2020-01-01 00:00:00+01:00
3085375.745,1,2020-01-31 23:00:00+00:00,Andalucía,4,2020,2020-02-01 00:00:00+01:00
3136155.192,1,2020-02-29 23:00:00+00:00,Andalucía,4,2020,2020-03-01 00:00:00+01:00
2680249.534,1,2020-03-31 22:00:00+00:00,Andalucía,4,2020,2020-04-01 00:00:00+02:00
2833738.348,1,2020-04-30 22:00:00+00:00,Andalucía,4,2020,2020-05-01 00:00:00+02:00
2999931.629,1,2020-05-31 22:00:00+00:00,Andalucía,4,2020,2020-06-01 00:00:00+02:00
3944796.05,1,2020-06-30 22:00:00+00:00,Andalucía,4,2020,2020-07-01 00:00:00+02:00
3852523.918,1,2020-07-31 22:00:00+00:00,Andalucía,4,2020,2020-08-01 00:00:00+02:00
3248747.485,1,2020-08-31 22:00:00+00:00,Andalucía,4,2020,2020-09-01 00:00:00+02:00
3070190.647,1,2020-09-30 22:00:00+00:00,Andalucía,4,2020,2020-10-01 00:00:00+02:00
3040312.816,1,2020-10-31 23:00:00+00:00,Andalucía,4,2020,2020-11-01 00:00:00+01:00
3482080.542,1,2020-11-30 23:00:00+00:00,Andalucía,4,2020,2020-12-01 00:00:00+01:00
3806960.159,1,2020-12-31 23:00:00+00:00,Andalucía,4,2021,2021-01-01 00:00:00+01:00
3016830.479,1,2021-01-31 23:00:00+00:00,Andalucía,4,2021,2021-02-01 00:00:00+01:00
3214203.583,1,2021-02-28 23:00:00+00:00,Andalucía,4,2021,2021-03-01 00:00:00+01:00
2944784.896,1,2021-03-31 22:00:00+00:00,Andalucía,4,2021,2021-04-01 00:00:00+02:00
3088142.326,1,2021-04-30 22:00:00+00:00,Andalucía,4,2021,2021-05-01 00:00:00+02:00
3166035.944,1,2021-05-31 22:00:00+00:00,Andalucía,4,2021,2021-06-01 00:00:00+02:00
3688723.186,1,2021-06-30 22:00:00+00:00,Andalucía,4,2021,2021-07-01 00:00:00+02:00
3781782.817,1,2021-07-31 22:00:00+00:00,Andalucía,4,2021,2021-08-01 00:00:00+02:00
3261936.787,1,2021-08-31 22:00:00+00:00,Andalucía,4,2021,2021-09-01 00:00:00+02:00
3062789.782,1,2021-09-30 22:00:00+00:00,Andalucía,4,2021,2021-10-01 00:00:00+02:00
3180304.564,1,2021-10-31 23:00:00+00:00,Andalucía,4,2021,2021-11-01 00:00:00+01:00
3441074.577,1,2021-11-30 23:00:00+00:00,Andalucía,4,2021,2021-12-01 00:00:00+01:00
3532788.346,1,2021-12-31 23:00:00+00:00,Andalucía,4,2022,2022-01-01 00:00:00+01:00
3023662.438,1,2022-01-31 23:00:00+00:00,Andalucía,4,2022,2022-02-01 00:00:00+01:00
3245036.905,1,2022-02-28 23:00:00+00:00,Andalucía,4,2022,2022-03-01 00:00:00+01:00
2955545.493,1,2022-03-31 22:00:00+00:00,Andalucía,4,2022,2022-04-01 00:00:00+02:00
3057820.434,1,2022-04-30 22:00:00+00:00,Andalucía,4,2022,2022-05-01 00:00:00+02:00
3298550.893,1,2022-05-31 22:00:00+00:00,Andalucía,4,2022,2022-06-01 00:00:00+02:00
3904761.335,1,2022-06-30 22:00:00+00:00,Andalucía,4,2022,2022-07-01 00:00:00+02:00
3693025.748,1,2022-07-31 22:00:00+00:00,Andalucía,4,2022,2022-08-01 00:00:00+02:00
3143996.293,1,2022-08-31 22:00:00+00:00,Andalucía,4,2022,2022-09-01 00:00:00+02:00
2962551.967,1,2022-09-30 22:00:00+00:00,Andalucía,4,2022,2022-10-01 00:00:00+02:00
2825885.08,1,2022-10-31 23:00:00+00:00,Andalucía,4,2022,2022-11-01 00:00:00+01:00
3127215.411,1,2022-11-30 23:00:00+00:00,Andalucía,4,2022,2022-12-01 00:00:00+01:00
3437695.857,1,2022-12-31 23:00:00+00:00,Andalucía,4,2023,2023-01-01 00:00:00+01:00
3132852.748,1,2023-01-31 23:00:00+00:00,Andalucía,4,2023,2023-02-01 00:00:00+01:00
3082018.154,1,2023-02-28 23:00:00+00:00,Andalucía,4,2023,2023-03-01 00:00:00+01:00
2828200.389,1,2023-03-31 22:00:00+00:00,Andalucía,4,2023,2023-04-01 00:00:00+02:00
2932154.583,1,2023-04-30 22:00:00+00:00,Andalucía,4,2023,2023-05-01 00:00:00+02:00
3135808.099,1,2023-05-31 22:00:00+00:00,Andalucía,4,2023,2023-06-01 00:00:00+02:00
3809548.371,1,2023-06-30 22:00:00+00:00,Andalucía,4,2023,2023-07-01 00:00:00+02:00
3829607.216,1,2023-07-31 22:00:00+00:00,Andalucía,4,2023,2023-08-01 00:00:00+02:00
3037759.312,1,2023-08-31 22:00:00+00:00,Andalucía,4,2023,2023-09-01 00:00:00+02:00
3035876.346,1,2023-09-30 22:00:00+00:00,Andalucía,4,2023,2023-10-01 00:00:00+02:00
3010403.742,1,2023-10-31 23:00:00+00:00,Andalucía,4,2023,2023-11-01 00:00:00+01:00
3448305.048,1,2023-11-30 23:00:00+00:00,Andalucía,4,2023,2023-12-01 00:00:00+01:00
3475340.087,1,2023-12-31 23:00:00+00:00,Andalucía,4,2024,2024-01-01 00:00:00+01:00
3031966.784,1,2024-01-31 23:00:00+00:00,Andalucía,4,2024,2024-02-01 00:00:00+01:00
3133321.843,1,2024-02-29 23:00:00+00:00,Andalucía,4,2024,2024-03-01 00:00:00+01:00
2816403.244,1,2024-03-31 22:00:00+00:00,Andalucía,4,2024,2024-04-01 00:00:00+02:00
2871968.795,1,2024-04-30 22:00:00+00:00,Andalucía,4,2024,2024-05-01 00:00:00+02:00
3007728.393,1,2024-05-31 22:00:00+00:00,Andalucía,4,2024,2024-06-01 00:00:00+02:00
3712846.364,1,2024-06-30 22:00:00+00:00,Andalucía,4,2024,2024-07-01 00:00:00+02:00
3983806.141,1,2024-07-31 22:00:00+00:00,Andalucía,4,2024,2024-08-01 00:00:00+02:00
3159569.033,1,2024-08-31 22:00:00+00:00,Andalucía,4,2024,2024-09-01 00:00:00+02:00
3055958.125,1,2024-09-30 22:00:00+00:00,Andalucía,4,2024,2024-10-01 00:00:00+02:00
2952525.315,1,2024-10-31 23:00:00+00:00,Andalucía,4,2024,2024-11-01 00:00:00+01:00
3430261.306,1,2024-11-30 23:00:00+00:00,Andalucía,4,2024,2024-12-01 00:00:00+01:00
3636190.257,1,2024-12-31 23:00:00+00:00,Andalucía,4,2025,2025-01-01 00:00:00+01:00
3113262.464,1,2025-01-31 23:00:00+00:00,Andalucía,4,2025,2025-02-01 00:00:00+01:00
3321612.404,1,2025-02-28 23:00:00+00:00,Andalucía,4,2025,2025-03-01 00:00:00+01:00
2811779.349,1,2025-03-31 22:00:00+00:00,Andalucía,4,2025,2025-04-01 00:00:00+02:00
2895183.149,1,2025-04-30 22:00:00+00:00,Andalucía,4,2025,2025-05-01 00:00:00+02:00
3467398.235,1,2025-05-31 22:00:00+00:00,Andalucía,4,2025,2025-06-01 00:00:00+02:00
3858194.939,1,2025-06-30 22:00:00+00:00,Andalucía,4,2025,2025-07-01 00:00:00+02:00
3856336.497,1,2025-07-31 22:00:00+00:00,Andalucía,4,2025,2025-08-01 00:00:00+02:00
3262938.888,1,2025-08-31 22:00:00+00:00,Andalucía,4,2025,2025-09-01 00:00:00+02:00
3102622.709,1,2025-09-30 22:00:00+00:00,Andalucía,4,2025,2025-10-01 00:00:00+02:00
2978710.044,1,2025-10-31 23:00:00+00:00,Andalucía,4,2025,2025-11-01 00:00:00+01:00
3485086.07,1,2025-11-30 23:00:00+00:00,Andalucía,4,2025,2025-12-01 00:00:00+01:00
879275.459,1,2015-12-31 23:00:00+00:00,Aragón,5,2016,2016-01-01 00:00:00+01:00
857729.826,1,2016-01-31 23:00:00+00:00,Aragón,5,2016,2016-02-01 00:00:00+01:00
900580.378,1,2016-02-29 23:00:00+00:00,Aragón,5,2016,2016-03-01 00:00:00+01:00
848672.062,1,2016-03-31 22:00:00+00:00,Aragón,5,2016,2016-04-01 00:00:00+02:00
859894.679,1,2016-04-30 22:00:00+00:00,Aragón,5,2016,2016-05-01 00:00:00+02:00
846544.608,1,2016-05-31 22:00:00+00:00,Aragón,5,2016,2016-06-01 00:00:00+02:00
880755.454,1,2016-06-30 22:00:00+00:00,Aragón,5,2016,2016-07-01 00:00:00+02:00
880559.758,1,2016-07-31 22:00:00+00:00,Aragón,5,2016,2016-08-01 00:00:00+02:00
875098.044,1,2016-08-31 22:00:00+00:00,Aragón,5,2016,2016-09-01 00:00:00+02:00
844021.165,1,2016-09-30 22:00:00+00:00,Aragón,5,2016,2016-10-01 00:00:00+02:00
879636.198,1,2016-10-31 23:00:00+00:00,Aragón,5,2016,2016-11-01 00:00:00+01:00
876550.48,1,2016-11-30 23:00:00+00:00,Aragón,5,2016,2016-12-01 00:00:00+01:00
935721.866,1,2016-12-31 23:00:00+00:00,Aragón,5,2017,2017-01-01 00:00:00+01:00
834494.584,1,2017-01-31 23:00:00+00:00,Aragón,5,2017,2017-02-01 00:00:00+01:00
899478.92,1,2017-02-28 23:00:00+00:00,Aragón,5,2017,2017-03-01 00:00:00+01:00
828524.917,1,2017-03-31 22:00:00+00:00,Aragón,5,2017,2017-04-01 00:00:00+02:00
893311.804,1,2017-04-30 22:00:00+00:00,Aragón,5,2017,2017-05-01 00:00:00+02:00
917711.259,1,2017-05-31 22:00:00+00:00,Aragón,5,2017,2017-06-01 00:00:00+02:00
904284.365,1,2017-06-30 22:00:00+00:00,Aragón,5,2017,2017-07-01 00:00:00+02:00
901716.281,1,2017-07-31 22:00:00+00:00,Aragón,5,2017,2017-08-01 00:00:00+02:00
857750.555,1,2017-08-31 22:00:00+00:00,Aragón,5,2017,2017-09-01 00:00:00+02:00
863165.529,1,2017-09-30 22:00:00+00:00,Aragón,5,2017,2017-10-01 00:00:00+02:00
905024.24,1,2017-10-31 23:00:00+00:00,Aragón,5,2017,2017-11-01 00:00:00+01:00
919255.426,1,2017-11-30 23:00:00+00:00,Aragón,5,2017,2017-12-01 00:00:00+01:00
917058.803,1,2017-12-31 23:00:00+00:00,Aragón,5,2018,2018-01-01 00:00:00+01:00
872838.887,1,2018-01-31 23:00:00+00:00,Aragón,5,2018,2018-02-01 00:00:00+01:00
934701.899,1,2018-02-28 23:00:00+00:00,Aragón,5,2018,2018-03-01 00:00:00+01:00
851930.042,1,2018-03-31 22:00:00+00:00,Aragón,5,2018,2018-04-01 00:00:00+02:00
884001.23,1,2018-04-30 22:00:00+00:00,Aragón,5,2018,2018-05-01 00:00:00+02:00
860583.977,1,2018-05-31 22:00:00+00:00,Aragón,5,2018,2018-06-01 00:00:00+02:00
911048.582,1,2018-06-30 22:00:00+00:00,Aragón,5,2018,2018-07-01 00:00:00+02:00
918525.526,1,2018-07-31 22:00:00+00:00,Aragón,5,2018,2018-08-01 00:00:00+02:00
884757.079,1,2018-08-31 22:00:00+00:00,Aragón,5,2018,2018-09-01 00:00:00+02:00
875089.572,1,2018-09-30 22:00:00+00:00,Aragón,5,2018,2018-10-01 00:00:00+02:00
909532.475,1,2018-10-31 23:00:00+00:00,Aragón,5,2018,2018-11-01 00:00:00+01:00
870762.752,1,2018-11-30 23:00:00+00:00,Aragón,5,2018,2018-12-01 00:00:00+01:00
957420.099,1,2018-12-31 23:00:00+00:00,Aragón,5,2019,2019-01-01 00:00:00+01:00
859577.223,1,2019-01-31 23:00:00+00:00,Aragón,5,2019,2019-02-01 00:00:00+01:00
931375.419,1,2019-02-28 23:00:00+00:00,Aragón,5,2019,2019-03-01 00:00:00+01:00
861851.879,1,2019-03-31 22:00:00+00:00,Aragón,5,2019,2019-04-01 00:00:00+02:00
901078.329,1,2019-04-30 22:00:00+00:00,Aragón,5,2019,2019-05-01 00:00:00+02:00
887513.783,1,2019-05-31 22:00:00+00:00,Aragón,5,2019,2019-06-01 00:00:00+02:00
947768.672,1,2019-06-30 22:00:00+00:00,Aragón,5,2019,2019-07-01 00:00:00+02:00
918355.065,1,2019-07-31 22:00:00+00:00,Aragón,5,2019,2019-08-01 00:00:00+02:00
880277.404,1,2019-08-31 22:00:00+00:00,Aragón,5,2019,2019-09-01 00:00:00+02:00
883069.114,1,2019-09-30 22:00:00+00:00,Aragón,5,2019,2019-10-01 00:00:00+02:00
905361.295,1,2019-10-31 23:00:00+00:00,Aragón,5,2019,2019-11-01 00:00:00+01:00
875169.733,1,2019-11-30 23:00:00+00:00,Aragón,5,2019,2019-12-01 00:00:00+01:00
936969.954,1,2019-12-31 23:00:00+00:00,Aragón,5,2020,2020-01-01 00:00:00+01:00
847063.224,1,2020-01-31 23:00:00+00:00,Aragón,5,2020,2020-02-01 00:00:00+01:00
845670.025,1,2020-02-29 23:00:00+00:00,Aragón,5,2020,2020-03-01 00:00:00+01:00
715893.499,1,2020-03-31 22:00:00+00:00,Aragón,5,2020,2020-04-01 00:00:00+02:00
780472.526,1,2020-04-30 22:00:00+00:00,Aragón,5,2020,2020-05-01 00:00:00+02:00
800765.41,1,2020-05-31 22:00:00+00:00,Aragón,5,2020,2020-06-01 00:00:00+02:00
883086.548,1,2020-06-30 22:00:00+00:00,Aragón,5,2020,2020-07-01 00:00:00+02:00
884240.341,1,2020-07-31 22:00:00+00:00,Aragón,5,2020,2020-08-01 00:00:00+02:00
844042.251,1,2020-08-31 22:00:00+00:00,Aragón,5,2020,2020-09-01 00:00:00+02:00
848048.821,1,2020-09-30 22:00:00+00:00,Aragón,5,2020,2020-10-01 00:00:00+02:00
854810.773,1,2020-10-31 23:00:00+00:00,Aragón,5,2020,2020-11-01 00:00:00+01:00
873158.298,1,2020-11-30 23:00:00+00:00,Aragón,5,2020,2020-12-01 00:00:00+01:00
899098.143,1,2020-12-31 23:00:00+00:00,Aragón,5,2021,2021-01-01 00:00:00+01:00
806734.845,1,2021-01-31 23:00:00+00:00,Aragón,5,2021,2021-02-01 00:00:00+01:00
901481.249,1,2021-02-28 23:00:00+00:00,Aragón,5,2021,2021-03-01 00:00:00+01:00
835504.911,1,2021-03-31 22:00:00+00:00,Aragón,5,2021,2021-04-01 00:00:00+02:00
854555.031,1,2021-04-30 22:00:00+00:00,Aragón,5,2021,2021-05-01 00:00:00+02:00
881086.419,1,2021-05-31 22:00:00+00:00,Aragón,5,2021,2021-06-01 00:00:00+02:00
914403.06,1,2021-06-30 22:00:00+00:00,Aragón,5,2021,2021-07-01 00:00:00+02:00
890945.768,1,2021-07-31 22:00:00+00:00,Aragón,5,2021,2021-08-01 00:00:00+02:00
857223.626,1,2021-08-31 22:00:00+00:00,Aragón,5,2021,2021-09-01 00:00:00+02:00
842280.712,1,2021-09-30 22:00:00+00:00,Aragón,5,2021,2021-10-01 00:00:00+02:00
884111.867,1,2021-10-31 23:00:00+00:00,Aragón,5,2021,2021-11-01 00:00:00+01:00
895918.585,1,2021-11-30 23:00:00+00:00,Aragón,5,2021,2021-12-01 00:00:00+01:00
905738.601,1,2021-12-31 23:00:00+00:00,Aragón,5,2022,2022-01-01 00:00:00+01:00
828555.977,1,2022-01-31 23:00:00+00:00,Aragón,5,2022,2022-02-01 00:00:00+01:00
863091.487,1,2022-02-28 23:00:00+00:00,Aragón,5,2022,2022-03-01 00:00:00+01:00
810692.217,1,2022-03-31 22:00:00+00:00,Aragón,5,2022,2022-04-01 00:00:00+02:00
862400.681,1,2022-04-30 22:00:00+00:00,Aragón,5,2022,2022-05-01 00:00:00+02:00
892296.279,1,2022-05-31 22:00:00+00:00,Aragón,5,2022,2022-06-01 00:00:00+02:00
908696.727,1,2022-06-30 22:00:00+00:00,Aragón,5,2022,2022-07-01 00:00:00+02:00
857693.127,1,2022-07-31 22:00:00+00:00,Aragón,5,2022,2022-08-01 00:00:00+02:00
818225.474,1,2022-08-31 22:00:00+00:00,Aragón,5,2022,2022-09-01 00:00:00+02:00
807511.022,1,2022-09-30 22:00:00+00:00,Aragón,5,2022,2022-10-01 00:00:00+02:00
826454.965,1,2022-10-31 23:00:00+00:00,Aragón,5,2022,2022-11-01 00:00:00+01:00
828154.912,1,2022-11-30 23:00:00+00:00,Aragón,5,2022,2022-12-01 00:00:00+01:00
882655.8,1,2022-12-31 23:00:00+00:00,Aragón,5,2023,2023-01-01 00:00:00+01:00
826132.845,1,2023-01-31 23:00:00+00:00,Aragón,5,2023,2023-02-01 00:00:00+01:00
848021.203,1,2023-02-28 23:00:00+00:00,Aragón,5,2023,2023-03-01 00:00:00+01:00
762540.249,1,2023-03-31 22:00:00+00:00,Aragón,5,2023,2023-04-01 00:00:00+02:00
814899.623,1,2023-04-30 22:00:00+00:00,Aragón,5,2023,2023-05-01 00:00:00+02:00
804141.269,1,2023-05-31 22:00:00+00:00,Aragón,5,2023,2023-06-01 00:00:00+02:00
839531.511,1,2023-06-30 22:00:00+00:00,Aragón,5,2023,2023-07-01 00:00:00+02:00
798523.711,1,2023-07-31 22:00:00+00:00,Aragón,5,2023,2023-08-01 00:00:00+02:00
770023.757,1,2023-08-31 22:00:00+00:00,Aragón,5,2023,2023-09-01 00:00:00+02:00
770432.698,1,2023-09-30 22:00:00+00:00,Aragón,5,2023,2023-10-01 00:00:00+02:00
791497.704,1,2023-10-31 23:00:00+00:00,Aragón,5,2023,2023-11-01 00:00:00+01:00
793232.749,1,2023-11-30 23:00:00+00:00,Aragón,5,2023,2023-12-01 00:00:00+01:00
851735.86,1,2023-12-31 23:00:00+00:00,Aragón,5,2024,2024-01-01 00:00:00+01:00
833526.255,1,2024-01-31 23:00:00+00:00,Aragón,5,2024,2024-02-01 00:00:00+01:00
860413.929,1,2024-02-29 23:00:00+00:00,Aragón,5,2024,2024-03-01 00:00:00+01:00
822338.302,1,2024-03-31 22:00:00+00:00,Aragón,5,2024,2024-04-01 00:00:00+02:00
789717.752,1,2024-04-30 22:00:00+00:00,Aragón,5,2024,2024-05-01 00:00:00+02:00
793363.128,1,2024-05-31 22:00:00+00:00,Aragón,5,2024,2024-06-01 00:00:00+02:00
844096.06,1,2024-06-30 22:00:00+00:00,Aragón,5,2024,2024-07-01 00:00:00+02:00
852358.639,1,2024-07-31 22:00:00+00:00,Aragón,5,2024,2024-08-01 00:00:00+02:00
792898.185,1,2024-08-31 22:00:00+00:00,Aragón,5,2024,2024-09-01 00:00:00+02:00
832577.186,1,2024-09-30 22:00:00+00:00,Aragón,5,2024,2024-10-01 00:00:00+02:00
820758.503,1,2024-10-31 23:00:00+00:00,Aragón,5,2024,2024-11-01 00:00:00+01:00
850587.366,1,2024-11-30 23:00:00+00:00,Aragón,5,2024,2024-12-01 00:00:00+01:00
920080.445,1,2024-12-31 23:00:00+00:00,Aragón,5,2025,2025-01-01 00:00:00+01:00
810087.456,1,2025-01-31 23:00:00+00:00,Aragón,5,2025,2025-02-01 00:00:00+01:00
919175.508,1,2025-02-28 23:00:00+00:00,Aragón,5,2025,2025-03-01 00:00:00+01:00
822459.949,1,2025-03-31 22:00:00+00:00,Aragón,5,2025,2025-04-01 00:00:00+02:00
832318.857,1,2025-04-30 22:00:00+00:00,Aragón,5,2025,2025-05-01 00:00:00+02:00
894727.84,1,2025-05-31 22:00:00+00:00,Aragón,5,2025,2025-06-01 00:00:00+02:00
914034.73,1,2025-06-30 22:00:00+00:00,Aragón,5,2025,2025-07-01 00:00:00+02:00
881190.302,1,2025-07-31 22:00:00+00:00,Aragón,5,2025,2025-08-01 00:00:00+02:00
881090.788,1,2025-08-31 22:00:00+00:00,Aragón,5,2025,2025-09-01 00:00:00+02:00
871946.331,1,2025-09-30 22:00:00+00:00,Aragón,5,2025,2025-10-01 00:00:00+02:00
956178.998,1,2025-10-31 23:00:00+00:00,Aragón,5,2025,2025-11-01 00:00:00+01:00
956610.297,1,2025-11-30 23:00:00+00:00,Aragón,5,2025,2025-12-01 00:00:00+01:00
297997.119,1,2015-12-31 23:00:00+00:00,Castilla y León,6,2016,2016-01-01 00:00:00+01:00
345011.445,1,2016-01-31 23:00:00+00:00,Castilla y León,6,2016,2016-02-01 00:00:00+01:00
381987.493,1,2016-02-29 23:00:00+00:00,Castilla y León,6,2016,2016-03-01 00:00:00+01:00
368317.682,1,2016-03-31 22:00:00+00:00,Castilla y León,6,2016,2016-04-01 00:00:00+02:00
365297.805,1,2016-04-30 22:00:00+00:00,Castilla y León,6,2016,2016-05-01 00:00:00+02:00
331349.394,1,2016-05-31 22:00:00+00:00,Castilla y León,6,2016,2016-06-01 00:00:00+02:00
338924.912,1,2016-06-30 22:00:00+00:00,Castilla y León,6,2016,2016-07-01 00:00:00+02:00
367394.179,1,2016-07-31 22:00:00+00:00,Castilla y León,6,2016,2016-08-01 00:00:00+02:00
357851.556,1,2016-08-31 22:00:00+00:00,Castilla y León,6,2016,2016-09-01 00:00:00+02:00
354717.595,1,2016-09-30 22:00:00+00:00,Castilla y León,6,2016,2016-10-01 00:00:00+02:00
352822.021,1,2016-10-31 23:00:00+00:00,Castilla y León,6,2016,2016-11-01 00:00:00+01:00
344943.914,1,2016-11-30 23:00:00+00:00,Castilla y León,6,2016,2016-12-01 00:00:00+01:00
381804.591,1,2016-12-31 23:00:00+00:00,Castilla y León,6,2017,2017-01-01 00:00:00+01:00
342001.449,1,2017-01-31 23:00:00+00:00,Castilla y León,6,2017,2017-02-01 00:00:00+01:00
384478.476,1,2017-02-28 23:00:00+00:00,Castilla y León,6,2017,2017-03-01 00:00:00+01:00
364464.997,1,2017-03-31 22:00:00+00:00,Castilla y León,6,2017,2017-04-01 00:00:00+02:00
369259.876,1,2017-04-30 22:00:00+00:00,Castilla y León,6,2017,2017-05-01 00:00:00+02:00
353221.677,1,2017-05-31 22:00:00+00:00,Castilla y León,6,2017,2017-06-01 00:00:00+02:00
355299.079,1,2017-06-30 22:00:00+00:00,Castilla y León,6,2017,2017-07-01 00:00:00+02:00
363861.018,1,2017-07-31 22:00:00+00:00,Castilla y León,6,2017,2017-08-01 00:00:00+02:00
357437.519,1,2017-08-31 22:00:00+00:00,Castilla y León,6,2017,2017-09-01 00:00:00+02:00
375035.208,1,2017-09-30 22:00:00+00:00,Castilla y León,6,2017,2017-10-01 00:00:00+02:00
382867.662,1,2017-10-31 23:00:00+00:00,Castilla y León,6,2017,2017-11-01 00:00:00+01:00
343839.646,1,2017-11-30 23:00:00+00:00,Castilla y León,6,2017,2017-12-01 00:00:00+01:00
360243.957,1,2017-12-31 23:00:00+00:00,Castilla y León,6,2018,2018-01-01 00:00:00+01:00
345533.56,1,2018-01-31 23:00:00+00:00,Castilla y León,6,2018,2018-02-01 00:00:00+01:00
382202.224,1,2018-02-28 23:00:00+00:00,Castilla y León,6,2018,2018-03-01 00:00:00+01:00
357831.059,1,2018-03-31 22:00:00+00:00,Castilla y León,6,2018,2018-04-01 00:00:00+02:00
